sofifa_id,player_url,short_name,long_name,age,dob,height_cm,weight_kg,nationality,club,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,real_face,release_clause_eur,player_tags,team_position,team_jersey_number,loaned_from,joined,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
213694,https://sofifa.com/player/213694/kenji-gorre/15/157759,K. Gorré,Kenji Gorré,19,1994-09-29,177,71,Netherlands,Swansea City,61,75,0,0,LW,Right,1,2,3,Medium/Medium,Normal,No,,,RES,46.0,,2013-07-06,2015.0,,,73.0,55.0,56.0,63.0,33.0,58.0,,,,,,,,58,58,39,59,42,64,63,35,49,61,77,69,72,54,65,57,45,55-1,67,49,42,35,60,55,51,,29,35,32,6,15,7,12,9,57+0,57+0,57+0,61+0,58+0,58+0,58+0,61+0,59+0,59+0,59+0,60+0,53+0,53+0,53+0,60+0,49+0,48+0,48+0,48+0,49+0,44+0,42+0,42+0,42+0,44+0
186380,https://sofifa.com/player/186380/curtis-obeng/15/157759,C. Obeng,Curtis Obeng,25,1989-02-14,173,67,England,Swansea City,60,63,0,0,RB,Right,1,2,2,Medium/Medium,Normal,No,,,RES,28.0,,2012-01-01,2015.0,,,78.0,47.0,55.0,61.0,57.0,62.0,,,,,,,,61+2,44,48,61,32,58,39,46,56,61,77-7,79,79,57,66,55,70,71,57+1,52,61,54,47,45,40,,55,63,61,8,12,9,12,10,53+0,53+0,53+0,60+0,55+0,55+0,55+0,60+0,56+0,56+0,56+0,60+0,56+0,56+0,56+0,60+0,62+0,58+0,58+0,58+0,62+0,60+0,58+0,58+0,58+0,60+0
211421,https://sofifa.com/player/211421/james-loveridge/15/157759,J. Loveridge,James Loveridge,20,1994-05-16,188,85,Wales,Swansea City,59,72,0,0,ST,Right,1,3,2,Medium/Medium,Normal,No,,,RES,36.0,,2012-07-01,2015.0,,,75.0,59.0,48.0,56.0,27.0,63.0,,,,,,,,35,58,63,58,45,56,49,38,40,55,72,78,68,51,49,64,66,64,72,57,39,25,59,51,66,,20,25,25,12,8,10,7,8,59+0,59+0,59+0,55+0,59+0,59+0,59+0,55+0,57+0,57+0,57+0,54+0,50+0,50+0,50+0,54+0,43+0,43+0,43+0,43+0,43+0,40+0,40+0,40+0,40+0,40+0
190179,https://sofifa.com/player/190179/david-cornell/15/157759,D. Cornell,David Cornell,23,1991-03-28,188,79,Wales,Swansea City,58,66,0,0,GK,Right,1,3,1,Medium/Medium,Normal,No,,,RES,13.0,,2009-01-01,2015.0,,,,,,,,,57.0,58.0,59.0,61.0,44.0,55.0,,25,25,25,31,25,25,25,25,33,22,47,42,56,53,50,25,58,25,65,25,31,26,25,25,40,,25,25,25,57,58,59,55,61,,,,,,,,,,,,,,,,,,,,,,,,,,
216398,https://sofifa.com/player/216398/oliver-davies/15/157759,O. Davies,Oliver Davies,19,1994-12-31,184,76,Wales,Swansea City,58,65,0,0,GK,Right,1,3,1,Medium/Medium,Normal,No,,,RES,42.0,,2013-04-01,2016.0,,,,,,,,,59.0,51.0,56.0,69.0,46.0,56.0,,25,25,25,29,25,25,25,25,25,25,44,48,37,45,44,20,53,36,55,25,21,25,25,25,26,,25,25,25,59,51,56,56,69,,,,,,,,,,,,,,,,,,,,,,,,,,
211420,https://sofifa.com/player/211420/scott-tancock/15/157759,S. Tancock,Scott Tancock,21,1992-12-29,185,75,Wales,Swansea City,58,64,0,0,CB,Right,1,3,2,Medium/Medium,Lean,No,,,RES,37.0,,2012-07-01,2015.0,,,53.0,30.0,39.0,42.0,59.0,58.0,,,,,,,,29,23,61,48,37,42,31,31,43,35,52,53,46,52,58,46,71,58,58,22,55,56,29,35,46,,55,64,62,5,14,9,6,9,40+0,40+0,40+0,39+0,39+0,39+0,39+0,39+0,39+0,39+0,39+0,41+0,44+0,44+0,44+0,41+0,50+0,50+0,50+0,50+0,50+0,54+0,58+0,58+0,58+0,54+0
209486,https://sofifa.com/player/209486/giancarlo-gallifuoco/15/157759,G. Gallifuoco,Giancarlo Gallifuoco,20,1994-01-12,183,74,Australia,Swansea City,58,62,0,0,"CM, CDM",Right,1,2,2,Medium/Medium,Normal,No,,,RES,58.0,,2014-08-29,2015.0,,,54.0,44.0,59.0,56.0,56.0,71.0,,,,,,,,45,37,62,69,38,53,44,46,63,58,54,54-12,56,58,63+7,57,61+3,68,73,43,71,43,47,60,54,,54,64,53,5,5,7,13,7,51+0,51+0,51+0,53+0,53+0,53+0,53+0,53+0,56+0,56+0,56+0,57+0,58+0,58+0,58+0,57+0,56+0,61+0,61+0,61+0,56+0,57+0,60+0,60+0,60+0,57+0
200385,https://sofifa.com/player/200385/lee-lucas/15/157759,L. Lucas,Lee Lucas,22,1992-06-10,180,74,Wales,Swansea City,57,64,0,0,CM,Right,1,3,2,Medium/Medium,Normal,No,,,RES,31.0,,2010-01-01,2015.0,,,68.0,50.0,57.0,56.0,52.0,66.0,,,,,,,,55,48,47,66,39,49,45,46,60,62,69,67,67,58,71,57,63,75,62,49,63,49,56,47,54,,49,57,58,6,6,9,10,8,54+0,54+0,54+0,58+0,55+0,55+0,55+0,58+0,57+0,57+0,57+0,59+0,57+0,57+0,57+0,59+0,58+0,58+0,58+0,58+0,58+0,58+0,56+0,56+0,56+0,58+0
135451,https://sofifa.com/player/135451/heurelho-silva-gomes/15/157759,Gomes,Heurelho da Silva Gomes,33,1981-02-15,191,91,Brazil,Watford,74,74,0,0,GK,Right,2,2,1,Medium/Medium,Lean,No,,,GK,1.0,,2014-07-01,2015.0,,,,,,,,,80.0,66.0,61.0,80.0,51.0,73.0,GK Long Throw,25,25,25,22,25,25,25,25,25,24,50,52,56,73,53,37,76,27-27,64,25,39,25,25,25,40,,25,25,25,80-2,66-3,61-3,73-3,80-6,,,,,,,,,,,,,,,,,,,,,,,,,,
198331,https://sofifa.com/player/198331/matej-vydra/15/157759,M. Vydra,Matěj Vydra,22,1992-05-01,180,73,Czech Republic,Watford,73,78,0,0,ST,Right,1,4,2,High/Medium,Normal,No,,,CAM,20.0,Udinese,,2015.0,SUB,20.0,82.0,75.0,60.0,71.0,31.0,60.0,,,,,,,"Beat Offside Trap, Finesse Shot",62,77,58,63,68,69,62,57,55,74,80-1,83,75,73,67,75,80+6,69,56,69,52,30,78,57,78,,25,27,33,9,10,11,12,14,73+0,73+0,73+0,71+0,72+0,72+0,72+0,71+0,70+0,70+0,70+0,68+0,61+0,61+0,61+0,68+0,53+0,51+0,51+0,51+0,53+0,49+0,44+0,44+0,44+0,49+0
185195,https://sofifa.com/player/185195/odion-ighalo/15/157759,O. Ighalo,Odion Jude Ighalo,25,1989-06-16,179,77,Nigeria,Watford,72,76,0,0,ST,Right,1,3,3,Medium/Medium,Normal,No,,,SUB,24.0,,2013-08-27,2018.0,,,80.0,68.0,54.0,75.0,38.0,73.0,,,,,,,"Beat Offside Trap, Finesse Shot",48,68,59,57,72,81,61,52,46,71,77,82,70+1,74,48+6,77,80+3,70,80+1,56,55,29,75,59,62,,30,44,40,8,10,12,15,7,72+0,72+0,72+0,68+0,70+0,70+0,70+0,68+0,68+0,68+0,68+0,66+0,60+0,60+0,60+0,66+0,55+0,53+0,53+0,53+0,55+0,51+0,51+0,51+0,51+0,51+0
189288,https://sofifa.com/player/189288/gabriele-angella/15/157759,G. Angella,Gabriele Angella,25,1989-04-28,191,82,Italy,Watford,72,74,0,0,CB,Right,1,3,2,Medium/Medium,Lean,No,,,LCB,4.0,,2013-07-19,2018.0,,,54.0,41.0,50.0,48.0,74.0,72.0,,,,,,,,30,39,76,59,47,47,32,30,63,54,53-5,55-3,30-4,68,34,59,70,63,76,24,76,74,34,53,48,,73,76,70,7,11,14,11,12,51+0,51+0,51+0,46+0,49+0,49+0,49+0,46+0,49+0,49+0,49+0,50+0,57+0,57+0,57+0,50+0,61+0,66+0,66+0,66+0,61+0,66+0,72+0,72+0,72+0,66+0
138698,https://sofifa.com/player/138698/almen-abdi/15/157759,A. Abdi,Almen Abdi,27,1986-10-21,182,75,Switzerland,Watford,72,73,0,0,"CAM, CM",Right,2,4,3,Medium/Medium,Normal,No,,,RDM,22.0,,2013-07-19,2016.0,,,70.0,66.0,72.0,73.0,54.0,63.0,,,,,,,"Finesse Shot, Playmaker (CPU AI Only)",67,62,58,76,63,73,67,73,71,75,72-1,68,70,73,70,71,60,69,56,70,73,47,68,74,65,,51,59,56,8,5,7,10,7,67+0,67+0,67+0,71+0,70+0,70+0,70+0,71+0,72+0,72+0,72+0,72+0,70+0,70+0,70+0,72+0,64+0,65+0,65+0,65+0,64+0,62+0,60+0,60+0,60+0,62+0
183125,https://sofifa.com/player/183125/troy-deeney/15/157759,T. Deeney,Troy Deeney,26,1988-06-29,183,90,England,Watford,71,75,0,0,ST,Right,1,3,3,Low/Medium,Stocky,No,,#Strength,ST,9.0,,2010-08-01,2018.0,,,70.0,75.0,52.0,70.0,29.0,81.0,,,,,,,Leadership,39,76+2,63,61,57,69,65,35,42,72,69,70,65+1,69,70+2,80+2,70+1,70,90+3,75+1,76,21,67,59-2,72,,25,28,24,9,10,15,11,14,71+0,71+0,71+0,63+0,70+0,70+0,70+0,63+0,67+0,67+0,67+0,61+0,57+0,57+0,57+0,61+0,48+0,51+0,51+0,51+0,48+0,46+0,48+0,48+0,48+0,46+0
135820,https://sofifa.com/player/135820/iriney-santos-da-silva/15/157759,Iriney,Iriney Santos da Silva,33,1981-04-23,179,70,Brazil,Watford,71,71,0,0,"CDM, CM",Right,1,3,3,Medium/High,Normal,No,,,SUB,36.0,,2013-07-24,2015.0,,,64.0,57.0,66.0,71.0,65.0,77.0,,,,,,,,53,49,52,72,57,69,63,60,66,77-4,65-2,64-2,66,70-4,70,69,73-3,75-7,74,64,89,73-2,58,72-2,52,,57,72,66,10,7,7,7,9,62+0,62+0,62+0,65+0,65+0,65+0,65+0,65+0,68+0,68+0,68+0,67+0,70+0,70+0,70+0,67+0,68+0,71+0,71+0,71+0,68+0,68+0,69+0,69+0,69+0,68+0
169100,https://sofifa.com/player/169100/ikechi-anya/15/157759,I. Anya,Ikechi Anya,26,1988-01-03,168,72,Scotland,Watford,70,75,0,0,"LM, LWB, RWB",Left,1,3,2,Medium/Medium,Normal,No,,"#Speedster, #Acrobat",LAM,21.0,,2013-07-22,2016.0,LM,11.0,92.0,61.0,61.0,73.0,51.0,69.0,,,,,,,Speed Dribbler (CPU AI Only),67,62,52,68,45,75,49,35,53,64,92,92,92+4,63,85,76,91,80+1,70,50,49,44,71,60,41,,59,50,40,8,14,5,15,12,66+0,66+0,66+0,71+0,67+0,67+0,67+0,71+0,68+0,68+0,68+0,70+0,62+0,62+0,62+0,70+0,62+0,59+0,59+0,59+0,62+0,58+0,55+0,55+0,55+0,58+0
188625,https://sofifa.com/player/188625/joel-ekstrand/15/157759,J. Ekstrand,Joel Ekstrand,25,1989-02-04,188,77,Sweden,Watford,70,75,0,0,"CB, RB",Right,1,3,2,Medium/Medium,Lean,No,,,RCB,6.0,,2013-07-24,2016.0,,,50.0,31.0,52.0,49.0,72.0,71.0,,,,,,,,44,26,66,60,24,42,34,39,54,59,42-9,56+2,48,68,50,39,60,65,74,35,76,72,26,52,40,,73,73,69,13,9,15,15,15,43+0,43+0,43+0,47+0,45+0,45+0,45+0,47+0,48+0,48+0,48+0,51+0,55+0,55+0,55+0,51+0,62+0,65+0,65+0,65+0,62+0,66+0,70+0,70+0,70+0,66+0
170163,https://sofifa.com/player/170163/lewis-mcgugan/15/157759,L. McGugan,Lewis McGugan,25,1988-10-25,175,73,England,Watford,69,73,0,0,"CAM, CM",Right,1,4,3,Medium/Low,Normal,No,,,RAM,10.0,,2013-07-02,2016.0,,,69.0,70.0,69.0,71.0,50.0,65.0,,,,,,,"Power Free-Kick, Flair, Long Shot Taker (CPU AI Only), Playmaker (CPU AI Only)",66,67,45,71,64,72,74,73,69,71,68,69,70,65,78,80,73,67,69+1,71,50,45,64,68,74,,51,53,49,13,8,15,15,11,67+0,67+0,67+0,69+0,68+0,68+0,68+0,69+0,69+0,69+0,69+0,69+0,66+0,66+0,66+0,69+0,61+0,61+0,61+0,61+0,61+0,57+0,55+0,55+0,55+0,57+0
143746,https://sofifa.com/player/143746/daniel-tozser/15/157759,D. Tőzsér,Dániel Tőzsér,29,1985-05-12,185,74,Hungary,Watford,69,69,0,0,"CM, CDM",Left,2,3,3,Medium/Medium,Lean,No,,,LDM,8.0,Parma,,2016.0,LCM,11.0,49.0,71.0,75.0,65.0,63.0,69.0,,,,,,,,77,66,69,74,72,63,78-8,79-7,76,72,45-7,52-3,54,61,72,81,65,74,73,77,55,68,62,70,66,,63,60,54,5,14,9,11,12,67+0,67+0,67+0,66+0,67+0,67+0,67+0,66+0,68+0,68+0,68+0,68+0,69+0,69+0,69+0,68+0,66+0,68+0,68+0,68+0,66+0,65+0,64+0,64+0,64+0,65+0
197785,https://sofifa.com/player/197785/diego-fabbrini/15/157759,D. Fabbrini,Diego Fabbrini,23,1990-07-31,182,71,Italy,Watford,68,72,0,0,"CF, LW, RW",Right,1,3,4,Medium/Medium,Lean,No,,,SUB,19.0,,2013-07-19,2017.0,,,75.0,64.0,66.0,75.0,33.0,62.0,,,,,,,"Selfish, Technical Dribbler (CPU AI Only)",66,62,63,70-3,65,77-3,75,57,61,75-4,75-3,75-3,72-4,67-3,65,66-3,60,74,56,66,61,37,62-3,65-2,63,,25,32,26,6,5,12,13,12,67+0,67+0,67+0,70+0,68+0,68+0,68+0,70+0,69+0,69+0,69+0,70+0,64+0,64+0,64+0,70+0,55+0,55+0,55+0,55+0,55+0,51+0,45+0,45+0,45+0,51+0
135537,https://sofifa.com/player/135537/gabriel-tamas/15/157759,G. Tamaş,Gabriel Sebastian Tamaş,30,1983-11-09,188,79,Romania,Watford,68,68,0,0,"CB, RB",Right,2,3,2,Medium/Medium,Normal,No,,,SUB,17.0,,2014-07-01,2015.0,RB,4.0,41.0,55.0,53.0,55.0,68.0,71.0,,,,,,,"Power Free-Kick, Dives Into Tackles (CPU AI Only)",50,50,71,55,35,51,49,70-12,52,61,38-12,44-9,56,65,54,86,59,65,76,47,69,62,23,52-4,57,,66,70,76,11,7,12,6,6,54+0,54+0,54+0,50+0,54+0,54+0,54+0,50+0,52+0,52+0,52+0,52+0,54+0,54+0,54+0,52+0,61+0,62+0,62+0,62+0,61+0,64+0,68+0,68+0,68+0,64+0
159040,https://sofifa.com/player/159040/gianni-munari/15/157759,G. Munari,Gianni Munari,31,1983-06-24,185,82,Italy,Watford,68,68,0,0,"CM, CDM",Right,1,3,2,High/Medium,Normal,No,,,SUB,3.0,Parma,,2015.0,,,38.0,65.0,67.0,63.0,60.0,75.0,,,,,,,Long Shot Taker (CPU AI Only),68,60,73,71,70,61,64,45,70,68,43-8,34,67,69,39+5,73,70+1,69,80+1,73,70,67,68,65,45,,51,60,60,10,5,14,11,12,65+0,65+0,65+0,63+0,65+0,65+0,65+0,63+0,66+0,66+0,66+0,64+0,68+0,68+0,68+0,64+0,63+0,67+0,67+0,67+0,63+0,63+0,65+0,65+0,65+0,63+0
178628,https://sofifa.com/player/178628/fernando-forestieri/15/157759,F. Forestieri,Fernando Martín Forestieri,24,1990-01-15,172,67,Italy,Watford,67,73,0,0,"ST, CF",Right,2,4,4,High/Medium,Normal,No,,#Acrobat,SUB,11.0,,2013-01-01,2018.0,,,79.0,64.0,66.0,79.0,35.0,54.0,,,,,,,"Diver, Flair",64,61,49,70,65,77,71,58,50,79,85,74,93+3,72,85,65,78+3,65,49,68,46,29,68,75,64,,35,35,30,5,5,6,11,7,67+0,67+0,67+0,73+0,70+0,70+0,70+0,73+0,73+0,73+0,73+0,71+0,64+0,64+0,64+0,71+0,56+0,54+0,54+0,54+0,56+0,50+0,45+0,45+0,45+0,50+0
180706,https://sofifa.com/player/180706/craig-cathcart/15/157759,C. Cathcart,Craig Cathcart,25,1989-02-06,188,73,Northern Ireland,Watford,67,70,0,0,"CB, RB",Right,1,3,2,Low/Medium,Normal,No,,,SUB,15.0,,2014-06-24,2016.0,SUB,21.0,67.0,29.0,52.0,53.0,67.0,70.0,,,,,,,Injury Prone,38,23,69,67,29,46,38,38,56,58,66,68,64,58,58,38,70+2,71,70,35,68,63,26,42,27,,66,71,68,7,5,11,8,12,44+0,44+0,44+0,49+0,45+0,45+0,45+0,49+0,48+0,48+0,48+0,53+0,54+0,54+0,54+0,53+0,61+0,62+0,62+0,62+0,61+0,64+0,67+0,67+0,67+0,64+0
207448,https://sofifa.com/player/207448/juan-carlos-paredes/15/157759,J. Paredes,Juan Carlos Paredes,26,1987-07-08,174,72,Ecuador,Watford,67,68,0,0,"RB, RM",Right,1,3,2,High/Medium,Lean,No,,"#Speedster, #Acrobat",RB,14.0,,2014-07-19,2019.0,RB,4.0,93.0,37.0,55.0,69.0,64.0,63.0,,,,,,,,68,32,56,64,42,67,35,26,66,63,92,93,90+5,73,85,50,71,76,59,28,57,65,39,29,51,,64,65,66,15,14,6,13,14,53+0,53+0,53+0,64+0,53+0,53+0,53+0,64+0,54+0,54+0,54+0,65+0,58+0,58+0,58+0,65+0,69+0,62+0,62+0,62+0,69+0,67+0,63+0,63+0,63+0,67+0
51366,https://sofifa.com/player/51366/keith-andrews/15/157759,K. Andrews,Keith  Andrews,33,1980-09-13,183,78,Republic of Ireland,Watford,67,67,0,0,"CDM, CM",Right,2,3,2,Medium/High,Normal,No,,,SUB,5.0,Bolton Wanderers,,2015.0,,,47.0,60.0,63.0,59.0,67.0,76.0,,,,,,,Dives Into Tackles (CPU AI Only),62-1,50-15,65,66-1,58,56,53,59,63-2,63-4,52-3,43-10,53-5,68-3,63,71,83+1,75-7,73-3,68,82-1,66-3,64,60-1,73,,66-1,70,68,14,8,15,10,14,60+0,60+0,60+0,60+0,61+0,61+0,61+0,60+0,62+0,62+0,62+0,61+0,65+0,65+0,65+0,61+0,65+0,67+0,67+0,67+0,65+0,67+0,69+0,69+0,69+0,67+0
53759,https://sofifa.com/player/53759/lloyd-doyley/15/157759,L. Doyley,Lloyd Doyley,31,1982-12-01,178,88,Jamaica,Watford,67,67,0,0,"CB, RB",Right,1,2,2,Low/High,Normal,No,,,SUB,12.0,,2001-01-01,2015.0,,,69.0,31.0,50.0,54.0,68.0,74.0,,,,,,,"Long Throw-in, One Club Player, Team Player",55,21,59,51-11,22,48,58,27,46-13,55-3,70-1,69,72,65,68,48,70,74,75,32,73,69,43,48-7,42,,68+1,69,67,7,10,10,12,6,46+0,46+0,46+0,53+0,47+0,47+0,47+0,53+0,50+0,50+0,50+0,55+0,54+0,54+0,54+0,55+0,63+0,62+0,62+0,62+0,63+0,65+0,67+0,67+0,67+0,65+0
138279,https://sofifa.com/player/138279/lloyd-dyer/15/157759,L. Dyer,Lloyd Dyer,31,1982-09-13,173,70,England,Watford,67,67,0,0,LM,Left,1,1,2,Medium/Medium,Lean,No,,#Speedster,SUB,23.0,,2014-07-01,2017.0,,,91.0,51.0,60.0,68.0,33.0,57.0,,,,,,,"Avoids Using Weaker Foot, Speed Dribbler (CPU AI Only)",64,51,39,65,49,68,53,57,63,62,91+1,91,83+1,59,86-4,57,61,69,58,41,39,38,68,49,51,,25,36,34,7,7,6,4,9,59+0,59+0,59+0,67+0,60+0,60+0,60+0,67+0,61+0,61+0,61+0,67+0,58+0,58+0,58+0,67+0,54+0,51+0,51+0,51+0,54+0,48+0,42+0,42+0,42+0,48+0
181247,https://sofifa.com/player/181247/daniel-pudil/15/157759,D. Pudil,Daniel Pudil,28,1985-09-27,183,74,Czech Republic,Watford,67,67,0,0,"LWB, LM, LB",Left,1,2,2,Medium/High,Normal,No,,,LB,18.0,,2013-07-19,2017.0,SUB,11.0,76.0,58.0,66.0,67.0,62.0,76.0,,,,,,,"Early Crosser, Long Shot Taker (CPU AI Only), Outside Foot Shot",67,48,58,67,53,67-2,70,76,69,68-2,74-4,78-3,67-5,64-2,59,73-9,63,84,71,67-5,81,61-6,58,58,60,,62-1,64-3,66-2,12,13,12,6,8,62+0,62+0,62+0,66+0,64+0,64+0,64+0,66+0,64+0,64+0,64+0,67+0,66+0,66+0,66+0,67+0,67+0,67+0,67+0,67+0,67+0,67+0,66+0,66+0,66+0,67+0
200900,https://sofifa.com/player/200900/sean-murray/15/157759,S. Murray,Sean Murray,20,1993-10-11,175,68,Republic of Ireland,Watford,66,77,0,0,"CM, CAM",Right,1,3,3,Medium/Medium,Lean,No,,,SUB,16.0,,2010-07-01,2017.0,,,72.0,70.0,69.0,70.0,47.0,64.0,,,,,,,Long Shot Taker (CPU AI Only),66,69,52,69,65,69,74,75,72,71,72-1,72,74,65,73,72,53,72,69+1,75,46,45,65,69,52,,53,43,41,6,14,13,14,6,67+0,67+0,67+0,69+0,69+0,69+0,69+0,69+0,69+0,69+0,69+0,69+0,66+0,66+0,66+0,69+0,60+0,61+0,61+0,61+0,60+0,55+0,52+0,52+0,52+0,55+0
203464,https://sofifa.com/player/203464/tommie-hoban/15/157759,T. Hoban,Tommie Hoban,20,1994-01-24,188,83,Republic of Ireland,Watford,65,76,0,0,CB,Right,1,3,2,Medium/Medium,Lean,No,,,RES,31.0,,2010-07-01,2017.0,,,53.0,36.0,54.0,52.0,67.0,65.0,,,,,,,,52,33,69,62,51,50,46,28,54,53,50-4,56-2,57-20,57,42-35,52,73,52,74,27,55,70,26,48,30,,64,67,65,11,11,14,8,11,47+0,47+0,47+0,49+0,46+0,46+0,46+0,49+0,48+0,48+0,48+0,52+0,53+0,53+0,53+0,52+0,60+0,60+0,60+0,60+0,60+0,61+0,65+0,65+0,65+0,61+0
197928,https://sofifa.com/player/197928/jonathan-bond/15/157759,J. Bond,Jonathan Bond,21,1993-05-19,193,84,England,Watford,64,74,0,0,GK,Right,1,2,1,Medium/Medium,Lean,No,,,SUB,30.0,,2010-07-01,2016.0,,,,,,,,,65.0,63.0,62.0,69.0,47.0,62.0,"Avoids Using Weaker Foot, Puncher",25,25,25,32,25,25,25,25,35,23,54,42,56,60,55,29,74,40,69,25,36,22,25,25,25,,25,25,25,65,63,62,62,69,,,,,,,,,,,,,,,,,,,,,,,,,,
169793,https://sofifa.com/player/169793/connor-smith/15/157759,C. Smith,Connor  Smith,21,1993-02-18,181,73,Republic of Ireland,Watford,60,71,0,0,"CM, CAM, CDM",Right,1,3,3,Medium/Medium,Lean,No,,,RES,28.0,,2012-04-01,2016.0,,,67.0,54.0,57.0,65.0,44.0,57.0,,,,,,,"Flair, Technical Dribbler (CPU AI Only)",50,58,49,62,47,62,61,46,55,61,66,68,81+1,65,82,48,48,71,58,55,41,51,63,60,42,,27,52,51,7,11,15,14,6,58+0,58+0,58+0,61+0,59+0,59+0,59+0,61+0,62+0,62+0,62+0,61+0,60+0,60+0,60+0,61+0,56+0,55+0,55+0,55+0,56+0,53+0,49+0,49+0,49+0,53+0
216265,https://sofifa.com/player/216265/uche-ikpeazu/15/157759,U. Ikpeazu,Uche Ikpeazu,19,1995-02-28,191,78,England,Watford,58,72,0,0,ST,Right,1,3,2,High/Medium,Normal,No,,,RES,25.0,,2013-07-01,2016.0,,,67.0,58.0,41.0,50.0,28.0,69.0,,,,,,,,29,66,66,53,50,52,31,31,24,45,67,67,58,43,56,57,65,66,78,41,51,21,63,51,58,,26,22,25,12,7,6,15,7,58+0,58+0,58+0,50+0,55+0,55+0,55+0,50+0,53+0,53+0,53+0,48+0,44+0,44+0,44+0,48+0,39+0,40+0,40+0,40+0,39+0,39+0,41+0,41+0,41+0,39+0
221149,https://sofifa.com/player/221149/harry-kyprianou/15/157759,H. Kyprianou,Harry Kyprianou,17,1997-03-16,182,69,England,Watford,57,78,0,0,"LWB, LB, CB",Left,1,2,2,Medium/Medium,Lean,No,,,RES,40.0,,2013-12-01,2015.0,,,73.0,45.0,54.0,57.0,56.0,54.0,,,,,,,,51,49,63,61,40,55,52,42,49,59,72-1,73,62,42,71,46,37-4,72,56+1,30,30,41,52,52,55,,62,58,59,5,12,11,12,12,52+0,52+0,52+0,55+0,52+0,52+0,52+0,55+0,53+0,53+0,53+0,57+0,53+0,53+0,53+0,57+0,57+0,53+0,53+0,53+0,57+0,56+0,54+0,54+0,54+0,56+0
204889,https://sofifa.com/player/204889/bernard-mensah/15/157759,B. Mensah,Bernard Ayitey Mensah,19,1994-12-29,173,59,England,Watford,57,69,0,0,"ST, CF",Right,1,3,3,Medium/Medium,Lean,No,,,RES,26.0,,2011-07-01,2016.0,,,80.0,56.0,51.0,65.0,29.0,48.0,,,,,,,Flair,33,60,47,53,48,66,56,41,54,59,82-1,78,74,52,84+18,52,53,59,47,51,33,36,52,66,68,,25,22,25,6,13,7,12,8,57+0,57+0,57+0,58+0,58+0,58+0,58+0,58+0,59+0,59+0,59+0,57+0,53+0,53+0,53+0,57+0,44+0,45+0,45+0,45+0,44+0,40+0,36+0,36+0,36+0,40+0
175603,https://sofifa.com/player/175603/rene-gilmartin/15/157759,R. Gilmartin,Rene Gilmartin,27,1987-05-31,196,100,Republic of Ireland,Watford,56,59,0,0,GK,Right,1,3,1,Medium/Medium,Normal,No,,,RES,34.0,,2014-08-25,2015.0,,,,,,,,,66.0,50.0,53.0,60.0,53.0,51.0,Puncher,25,25,25,25,25,25,25,25,22,21,52,54,55,42,61,32,58,25,70,25,36,25,25,25,20,,25,25,25,66,50,53,51,60,,,,,,,,,,,,,,,,,,,,,,,,,,
224855,https://sofifa.com/player/224855/george-byers/15/157759,G. Byers,George Byers,18,1996-05-29,178,70,Scotland,Watford,51,59,0,0,CM,Right,1,3,2,Medium/Medium,Lean,No,,,RES,32.0,,2014-07-01,2016.0,,,58.0,40.0,55.0,56.0,35.0,47.0,,,,,,,,46,44,37,64,41,53,42,43,61,56,62,54,59,56,70,37,57,43,49,32,43,30,48,52,45,,36,40,29,14,9,9,15,7,47+0,47+0,47+0,53+0,48+0,48+0,48+0,53+0,53+0,53+0,53+0,54+0,51+0,51+0,51+0,54+0,46+0,48+0,48+0,48+0,46+0,42+0,41+0,41+0,41+0,42+0
138726,https://sofifa.com/player/138726/joleon-lescott/15/157759,J. Lescott,Joleon Lescott,31,1982-08-16,188,89,England,West Bromwich Albion,79,79,0,0,CB,Left,2,3,2,Medium/Medium,Normal,Yes,,,SUB,6.0,,2014-07-01,2016.0,,,54.0,50.0,57.0,58.0,81.0,79.0,,,,,,,"Dives Into Tackles (CPU AI Only), Power Header",58,51,85,64,44,56,41,51,59,60,53,54+1,57,75,46,65,80,67,85,39,81,76,38,47,47,,80,82,83,5,5,11,15,6,58+0,58+0,58+0,56+0,56+0,56+0,56+0,56+0,55+0,55+0,55+0,58+0,60+0,60+0,60+0,58+0,69+0,70+0,70+0,70+0,69+0,74+0,79+0,79+0,79+0,74+0
